1-Wire/iButton Part Number: DS1923
1-Wire/iButton Registration Number: 4D00000063434C41
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 600 second(s)
Mission Start Time:  Wed Jul 29 09:18:01 UTC 2020
Mission Sample Count:  2048
Roll Over Enabled?  false(no rollover occurred)
First Sample Timestamp:  Wed Jul 29 09:18:01 UTC 2020
Total Mission Samples:  2048
Total Device Samples:  43592
Temperature Logging:  0.0625 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  0.04 %RH
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
2020/08/02 12:58:01 AM,C,22.144
2020/08/02 1:08:01 AM,C,22.082
2020/08/02 1:18:01 AM,C,22.082
2020/08/02 1:28:01 AM,C,22.082
2020/08/02 1:38:01 AM,C,22.207
2020/08/02 1:48:01 AM,C,22.207
2020/08/02 1:58:01 AM,C,22.207
2020/08/02 2:08:01 AM,C,22.082
2020/08/02 2:18:01 AM,C,22.144
2020/08/02 2:28:01 AM,C,22.082
2020/08/02 2:38:01 AM,C,22.082
2020/08/02 2:48:01 AM,C,22.082
2020/08/02 2:58:01 AM,C,22.144
2020/08/02 3:08:01 AM,C,22.207
2020/08/02 3:18:01 AM,C,22.144
2020/08/02 3:28:01 AM,C,22.207
2020/08/02 3:38:01 AM,C,22.082
2020/08/02 3:48:01 AM,C,22.144
2020/08/02 3:58:01 AM,C,22.144
2020/08/02 4:08:01 AM,C,22.144
2020/08/02 4:18:01 AM,C,22.144
2020/08/02 4:28:01 AM,C,22.144
2020/08/02 4:38:01 AM,C,22.144
2020/08/02 4:48:01 AM,C,22.207
2020/08/02 4:58:01 AM,C,22.144
2020/08/02 5:08:01 AM,C,22.144
2020/08/02 5:18:01 AM,C,22.144
2020/08/02 5:28:01 AM,C,22.207
2020/08/02 5:38:01 AM,C,22.082
2020/08/02 5:48:01 AM,C,22.144
2020/08/02 5:58:01 AM,C,22.144
2020/08/02 6:08:01 AM,C,22.144
2020/08/02 6:18:01 AM,C,22.144
2020/08/02 6:28:01 AM,C,22.082
2020/08/02 6:38:01 AM,C,22.144
2020/08/02 6:48:01 AM,C,22.019
