timestamp,value
1556886509.300127,73.7945
1556886559.291138,73.81685
1556886617.288406,73.8392
1556886704.299797,73.81685
1556886805.297953,73.8392
1556886815.298601,73.8839
1556886933.298479,73.90625
1556887004.297977,73.95095
1556887075.297353,73.9286
1556887137.307546,73.9733
1556887191.291839,73.9733
1556887238.291357,73.98823333333333
1556887330.305621,74.0181
1556887396.301426,74.0628
1556887515.296977,74.0181
1556887538.300196,74.08515
1556887635.295659,74.12985
1556887675.297275,74.1075
1556887722.296112,74.08515
1556887902.288003,74.1522
1556888018.298199,74.1522
1556888130.308594,74.17455
1556888190.302182,74.182
1556888293.297014,74.2417
1556888344.33012,74.2417
1556888384.306624,74.1969
1556888449.291635,74.2417
1556888531.298013,74.2193
1556888551.298095,74.22676666666666
1556888625.30109,74.2417
1556888712.336127,74.2417
1556888738.303326,74.26405
1556888966.302057,74.3758
1556888999.292138,74.35345000000001
1556889034.294322,74.3311
1556889091.297919,74.3311
1556889181.298995,74.3758
1556889282.289456,74.3907
1556889444.301371,74.4653
1556889464.303271,74.4205
1556889547.300588,74.4653
1556889665.293977,74.4653
1556889768.297704,74.48765
1556889813.291917,74.5398
1556889964.301407,74.6442
1556890016.306782,74.65910000000001
1556890082.309906,74.71125
1556890112.309778,74.71125
1556890173.308988,74.7783
1556890248.302338,74.823
1556890430.297165,74.9125
1556890512.291656,74.9572
1556890539.296692,74.9125
1556890639.290322,75.0019
1556890700.298994,75.047
1556890722.300307,75.03196666666666
1556890774.309333,75.047
1556890862.299838,75.11465000000001
1556890934.300591,75.1823
1556891025.297109,75.2274
1556891093.296945,75.2274
1556891276.286095,75.28753333333333
1556891316.287685,75.3176
1556891377.303416,75.3627
1556891466.29828,75.38525
1556891515.303183,75.3627
1556891577.296156,75.3627
1556891656.295209,75.4529
1556891701.298019,75.43035
1556891763.29664,75.47545
1556891831.292905,75.4529
1556891880.292353,75.52055
1556892030.299643,75.56565
1556892108.303912,75.5882
1556892174.29594,75.6333
1556892238.295447,75.61075
1556892272.300179,75.61075
1556892336.350713,75.6784
1556892399.293438,75.65585
1556892461.29412,75.6333
1556892517.295443,75.70095
1556892604.290685,75.70095
1556892634.30445,75.70095
1556892691.303935,75.734775
1556892781.302545,75.6784
1556892836.303323,75.5431
1556892878.299249,75.30256666666666
1556892934.305649,75.30858
1556892994.292933,75.2725
1556893066.293588,75.25746666666667
1556893112.294466,75.24995
1556893205.29607,75.498
1556893323.302932,75.52055
1556893355.302964,75.498
1556893458.29821,75.5431
