1-Wire/iButton Part Number: DS1923
1-Wire/iButton Registration Number: 4600000063487541
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 600 second(s)
Mission Start Time:  Tue Jul 07 09:54:01 UTC 2020
Mission Sample Count:  2048
Roll Over Enabled?  true(rolled over occurred)
First Sample Timestamp:  Mon Aug 17 09:34:01 UTC 2020
Total Mission Samples:  7950
Total Device Samples:  44158
Temperature Logging:  0.0625 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  0.04 %RH
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
2020/08/17 10:24:01 PM,C,25.695
2020/08/17 10:34:01 PM,C,25.695
2020/08/17 10:44:01 PM,C,25.695
2020/08/17 10:54:01 PM,C,25.695
2020/08/17 11:04:01 PM,C,25.695
2020/08/17 11:14:01 PM,C,25.695
2020/08/17 11:24:01 PM,C,25.695
2020/08/17 11:34:01 PM,C,25.695
2020/08/17 11:44:01 PM,C,25.633
2020/08/17 11:54:01 PM,C,25.633
2020/08/18 12:04:01 AM,C,25.633
2020/08/18 12:14:01 AM,C,25.633
2020/08/18 12:24:01 AM,C,25.633
2020/08/18 12:34:01 AM,C,25.633
2020/08/18 12:44:01 AM,C,25.633
2020/08/18 12:54:01 AM,C,25.633
2020/08/18 1:04:01 AM,C,25.633
2020/08/18 1:14:01 AM,C,25.633
2020/08/18 1:24:01 AM,C,25.633
2020/08/18 1:34:01 AM,C,25.633
2020/08/18 1:44:01 AM,C,25.633
2020/08/18 1:54:01 AM,C,25.633
2020/08/18 2:04:01 AM,C,25.633
2020/08/18 2:14:01 AM,C,25.57
2020/08/18 2:24:01 AM,C,25.57
2020/08/18 2:34:01 AM,C,25.57
2020/08/18 2:44:01 AM,C,25.57
2020/08/18 2:54:01 AM,C,25.57
2020/08/18 3:04:01 AM,C,25.57
2020/08/18 3:14:01 AM,C,25.57
2020/08/18 3:24:01 AM,C,25.57
2020/08/18 3:34:01 AM,C,25.57
2020/08/18 3:44:01 AM,C,25.57
2020/08/18 3:54:01 AM,C,25.57
2020/08/18 4:04:01 AM,C,25.57
2020/08/18 4:14:01 AM,C,25.57
2020/08/18 4:24:01 AM,C,25.57
2020/08/18 4:34:01 AM,C,25.57
2020/08/18 4:44:01 AM,C,25.57
2020/08/18 4:54:01 AM,C,25.57
2020/08/18 5:04:01 AM,C,25.57
2020/08/18 5:14:01 AM,C,25.57
2020/08/18 5:24:01 AM,C,25.57
2020/08/18 5:34:01 AM,C,25.57
2020/08/18 5:44:01 AM,C,25.57
2020/08/18 5:54:01 AM,C,25.57
2020/08/18 6:04:01 AM,C,25.57
2020/08/18 6:14:01 AM,C,25.57
2020/08/18 6:24:01 AM,C,25.57
2020/08/18 6:34:01 AM,C,25.57
2020/08/18 6:44:01 AM,C,25.57
2020/08/18 6:54:01 AM,C,25.508
2020/08/18 7:04:01 AM,C,25.57
2020/08/18 7:14:01 AM,C,25.57
2020/08/18 7:24:01 AM,C,25.57
2020/08/18 7:34:01 AM,C,25.57
2020/08/18 7:44:01 AM,C,25.57
2020/08/18 7:54:01 AM,C,25.57
2020/08/18 8:04:01 AM,C,25.57
2020/08/18 8:14:01 AM,C,25.57
2020/08/18 8:24:01 AM,C,25.57
2020/08/18 8:34:01 AM,C,25.57
2020/08/18 8:44:01 AM,C,25.57
2020/08/18 8:54:01 AM,C,25.57
2020/08/18 9:04:01 AM,C,25.57
2020/08/18 9:14:01 AM,C,25.57
2020/08/18 9:24:01 AM,C,25.57
2020/08/18 9:34:01 AM,C,25.57
2020/08/18 9:44:01 AM,C,25.57
2020/08/18 9:54:01 AM,C,25.57
2020/08/18 10:04:01 AM,C,25.57
2020/08/18 10:14:01 AM,C,25.57
2020/08/18 10:24:01 AM,C,25.57
2020/08/18 10:34:01 AM,C,25.57
2020/08/18 10:44:01 AM,C,25.57
2020/08/18 10:54:01 AM,C,25.57
2020/08/18 11:04:01 AM,C,25.57
2020/08/18 11:14:01 AM,C,25.57
2020/08/18 11:24:01 AM,C,25.57
2020/08/18 11:34:01 AM,C,25.633
2020/08/18 11:44:01 AM,C,25.633
2020/08/18 11:54:01 AM,C,25.633
2020/08/18 12:04:01 PM,C,25.633
2020/08/18 12:14:01 PM,C,25.695
2020/08/18 12:24:01 PM,C,25.695
2020/08/18 12:34:01 PM,C,25.695
2020/08/18 12:44:01 PM,C,25.695
2020/08/18 12:54:01 PM,C,25.695
2020/08/18 1:04:01 PM,C,25.758
2020/08/18 1:14:01 PM,C,25.758
2020/08/18 1:24:01 PM,C,25.758
2020/08/18 1:34:01 PM,C,25.758
2020/08/18 1:44:01 PM,C,25.82
2020/08/18 1:54:01 PM,C,25.82
2020/08/18 2:04:01 PM,C,25.82
2020/08/18 2:14:01 PM,C,25.82
2020/08/18 2:24:01 PM,C,25.883
2020/08/18 2:34:01 PM,C,25.883
2020/08/18 2:44:01 PM,C,25.883
2020/08/18 2:54:01 PM,C,25.883
2020/08/18 3:04:01 PM,C,25.945
2020/08/18 3:14:01 PM,C,25.945
2020/08/18 3:24:01 PM,C,25.945
2020/08/18 3:34:01 PM,C,26.008
2020/08/18 3:44:01 PM,C,26.008
2020/08/18 3:54:01 PM,C,26.008
2020/08/18 4:04:01 PM,C,26.07
2020/08/18 4:14:01 PM,C,26.07
2020/08/18 4:24:01 PM,C,26.07
2020/08/18 4:34:01 PM,C,26.133
2020/08/18 4:44:01 PM,C,26.133
2020/08/18 4:54:01 PM,C,26.133
2020/08/18 5:04:01 PM,C,26.195
2020/08/18 5:14:01 PM,C,26.195
2020/08/18 5:24:01 PM,C,26.195
2020/08/18 5:34:01 PM,C,26.195
2020/08/18 5:44:01 PM,C,26.195
2020/08/18 5:54:01 PM,C,26.195
2020/08/18 6:04:01 PM,C,26.195
2020/08/18 6:14:01 PM,C,26.195
2020/08/18 6:24:01 PM,C,26.195
2020/08/18 6:34:01 PM,C,26.133
2020/08/18 6:44:01 PM,C,26.133
2020/08/18 6:54:01 PM,C,26.133
2020/08/18 7:04:01 PM,C,26.133
2020/08/18 7:14:01 PM,C,26.133
2020/08/18 7:24:01 PM,C,26.133
2020/08/18 7:34:01 PM,C,26.133
2020/08/18 7:44:01 PM,C,26.07
2020/08/18 7:54:01 PM,C,26.07
2020/08/18 8:04:01 PM,C,26.07
2020/08/18 8:14:01 PM,C,26.07
2020/08/18 8:24:01 PM,C,26.07
2020/08/18 8:34:01 PM,C,26.07
2020/08/18 8:44:01 PM,C,26.07
2020/08/18 8:54:01 PM,C,26.07
2020/08/18 9:04:01 PM,C,26.008
2020/08/18 9:14:01 PM,C,26.008
2020/08/18 9:24:01 PM,C,26.008
2020/08/18 9:34:01 PM,C,26.008
2020/08/18 9:44:01 PM,C,26.008
2020/08/18 9:54:01 PM,C,26.008
2020/08/18 10:04:01 PM,C,26.008
2020/08/18 10:14:01 PM,C,26.008
2020/08/18 10:24:01 PM,C,26.008
2020/08/18 10:34:01 PM,C,26.008
2020/08/18 10:44:01 PM,C,26.008
2020/08/18 10:54:01 PM,C,25.945
2020/08/18 11:04:01 PM,C,25.945
2020/08/18 11:14:01 PM,C,25.945
2020/08/18 11:24:01 PM,C,25.945
2020/08/18 11:34:01 PM,C,25.945
2020/08/18 11:44:01 PM,C,25.945
2020/08/18 11:54:01 PM,C,25.945
2020/08/19 12:04:01 AM,C,25.945
2020/08/19 12:14:01 AM,C,25.945
2020/08/19 12:24:01 AM,C,25.945
2020/08/19 12:34:01 AM,C,25.945
2020/08/19 12:44:01 AM,C,25.945
2020/08/19 12:54:01 AM,C,25.945
2020/08/19 1:04:01 AM,C,25.945
2020/08/19 1:14:01 AM,C,25.883
2020/08/19 1:24:01 AM,C,25.883
2020/08/19 1:34:01 AM,C,25.883
2020/08/19 1:44:01 AM,C,25.883
2020/08/19 1:54:01 AM,C,25.883
2020/08/19 2:04:01 AM,C,25.883
2020/08/19 2:14:01 AM,C,25.883
2020/08/19 2:24:01 AM,C,25.883
2020/08/19 2:34:01 AM,C,25.883
2020/08/19 2:44:01 AM,C,25.883
2020/08/19 2:54:01 AM,C,25.883
2020/08/19 3:04:01 AM,C,25.883
2020/08/19 3:14:01 AM,C,25.883
2020/08/19 3:24:01 AM,C,25.883
2020/08/19 3:34:01 AM,C,25.883
2020/08/19 3:44:01 AM,C,25.883
2020/08/19 3:54:01 AM,C,25.883
2020/08/19 4:04:01 AM,C,25.883
2020/08/19 4:14:01 AM,C,25.883
2020/08/19 4:24:01 AM,C,25.883
2020/08/19 4:34:01 AM,C,25.82
2020/08/19 4:44:01 AM,C,25.82
2020/08/19 4:54:01 AM,C,25.82
2020/08/19 5:04:01 AM,C,25.82
2020/08/19 5:14:01 AM,C,25.82
2020/08/19 5:24:01 AM,C,25.82
2020/08/19 5:34:01 AM,C,25.82
2020/08/19 5:44:01 AM,C,25.82
2020/08/19 5:54:01 AM,C,25.82
2020/08/19 6:04:01 AM,C,25.82
2020/08/19 6:14:01 AM,C,25.82
2020/08/19 6:24:01 AM,C,25.82
2020/08/19 6:34:01 AM,C,25.82
2020/08/19 6:44:01 AM,C,25.82
2020/08/19 6:54:01 AM,C,25.82
2020/08/19 7:04:01 AM,C,25.82
2020/08/19 7:14:01 AM,C,25.82
2020/08/19 7:24:01 AM,C,25.82
2020/08/19 7:34:01 AM,C,25.758
2020/08/19 7:44:01 AM,C,25.758
2020/08/19 7:54:01 AM,C,25.758
2020/08/19 8:04:01 AM,C,25.758
2020/08/19 8:14:01 AM,C,25.758
2020/08/19 8:24:01 AM,C,25.758
2020/08/19 8:34:01 AM,C,25.758
2020/08/19 8:44:01 AM,C,25.758
2020/08/19 8:54:01 AM,C,25.758
2020/08/19 9:04:01 AM,C,25.82
2020/08/19 9:14:01 AM,C,25.82
2020/08/19 9:24:01 AM,C,25.82
2020/08/19 9:34:01 AM,C,25.883
2020/08/19 9:44:01 AM,C,25.883
2020/08/19 9:54:01 AM,C,25.883
2020/08/19 10:04:01 AM,C,25.945
2020/08/19 10:14:01 AM,C,25.945
2020/08/19 10:24:01 AM,C,25.945
2020/08/19 10:34:01 AM,C,25.945
2020/08/19 10:44:01 AM,C,25.945
2020/08/19 10:54:01 AM,C,26.008
2020/08/19 11:04:01 AM,C,26.008
2020/08/19 11:14:01 AM,C,26.008
2020/08/19 11:24:01 AM,C,26.008
2020/08/19 11:34:01 AM,C,26.008
2020/08/19 11:44:01 AM,C,26.07
2020/08/19 11:54:01 AM,C,26.07
2020/08/19 12:04:01 PM,C,26.07
2020/08/19 12:14:01 PM,C,26.133
2020/08/19 12:24:01 PM,C,26.133
2020/08/19 12:34:01 PM,C,26.195
2020/08/19 12:44:01 PM,C,26.195
2020/08/19 12:54:01 PM,C,26.258
2020/08/19 1:04:01 PM,C,26.258
2020/08/19 1:14:01 PM,C,26.258
2020/08/19 1:24:01 PM,C,26.258
2020/08/19 1:34:01 PM,C,26.258
2020/08/19 1:44:01 PM,C,26.258
2020/08/19 1:54:01 PM,C,26.258
2020/08/19 2:04:01 PM,C,26.258
2020/08/19 2:14:01 PM,C,26.258
2020/08/19 2:24:01 PM,C,26.258
2020/08/19 2:34:01 PM,C,26.258
2020/08/19 2:44:01 PM,C,26.32
2020/08/19 2:54:01 PM,C,26.32
2020/08/19 3:04:01 PM,C,26.32
2020/08/19 3:14:01 PM,C,26.32
2020/08/19 3:24:01 PM,C,26.32
2020/08/19 3:34:01 PM,C,26.32
2020/08/19 3:44:01 PM,C,26.32
2020/08/19 3:54:01 PM,C,26.32
2020/08/19 4:04:01 PM,C,26.32
2020/08/19 4:14:01 PM,C,26.32
2020/08/19 4:24:01 PM,C,26.383
2020/08/19 4:34:01 PM,C,26.383
2020/08/19 4:44:01 PM,C,26.383
2020/08/19 4:54:01 PM,C,26.383
2020/08/19 5:04:01 PM,C,26.32
2020/08/19 5:14:01 PM,C,26.32
2020/08/19 5:24:01 PM,C,26.32
2020/08/19 5:34:01 PM,C,26.32
2020/08/19 5:44:01 PM,C,26.32
2020/08/19 5:54:01 PM,C,26.32
2020/08/19 6:04:01 PM,C,26.32
2020/08/19 6:14:01 PM,C,26.32
2020/08/19 6:24:01 PM,C,26.258
2020/08/19 6:34:01 PM,C,26.258
2020/08/19 6:44:01 PM,C,26.258
2020/08/19 6:54:01 PM,C,26.258
2020/08/19 7:04:01 PM,C,26.258
2020/08/19 7:14:01 PM,C,26.258
2020/08/19 7:24:01 PM,C,26.258
2020/08/19 7:34:01 PM,C,26.258
2020/08/19 7:44:01 PM,C,26.258
2020/08/19 7:54:01 PM,C,26.258
2020/08/19 8:04:01 PM,C,26.258
2020/08/19 8:14:01 PM,C,26.258
2020/08/19 8:24:01 PM,C,26.258
2020/08/19 8:34:01 PM,C,26.195
2020/08/19 8:44:01 PM,C,26.195
2020/08/19 8:54:01 PM,C,26.195
2020/08/19 9:04:01 PM,C,26.195
2020/08/19 9:14:01 PM,C,26.195
2020/08/19 9:24:01 PM,C,26.195
2020/08/19 9:34:01 PM,C,26.195
2020/08/19 9:44:01 PM,C,26.195
2020/08/19 9:54:01 PM,C,26.195
2020/08/19 10:04:01 PM,C,26.133
2020/08/19 10:14:01 PM,C,26.133
2020/08/19 10:24:01 PM,C,26.133
2020/08/19 10:34:01 PM,C,26.133
2020/08/19 10:44:01 PM,C,26.133
2020/08/19 10:54:01 PM,C,26.133
2020/08/19 11:04:01 PM,C,26.133
2020/08/19 11:14:01 PM,C,26.133
2020/08/19 11:24:01 PM,C,26.133
2020/08/19 11:34:01 PM,C,26.133
2020/08/19 11:44:01 PM,C,26.133
2020/08/19 11:54:01 PM,C,26.133
2020/08/20 12:04:01 AM,C,26.133
2020/08/20 12:14:01 AM,C,26.133
2020/08/20 12:24:01 AM,C,26.07
2020/08/20 12:34:01 AM,C,26.07
2020/08/20 12:44:01 AM,C,26.07
2020/08/20 12:54:01 AM,C,26.07
2020/08/20 1:04:01 AM,C,26.07
2020/08/20 1:14:01 AM,C,26.07
2020/08/20 1:24:01 AM,C,26.07
2020/08/20 1:34:01 AM,C,26.07
2020/08/20 1:44:01 AM,C,26.07
2020/08/20 1:54:01 AM,C,26.07
2020/08/20 2:04:01 AM,C,26.07
2020/08/20 2:14:01 AM,C,26.07
2020/08/20 2:24:01 AM,C,26.07
2020/08/20 2:34:01 AM,C,26.07
2020/08/20 2:44:01 AM,C,26.008
2020/08/20 2:54:01 AM,C,26.07
2020/08/20 3:04:01 AM,C,26.008
2020/08/20 3:14:01 AM,C,26.008
2020/08/20 3:24:01 AM,C,26.008
2020/08/20 3:34:01 AM,C,26.008
2020/08/20 3:44:01 AM,C,26.008
2020/08/20 3:54:01 AM,C,26.008
2020/08/20 4:04:01 AM,C,26.008
2020/08/20 4:14:01 AM,C,26.008
2020/08/20 4:24:01 AM,C,26.008
2020/08/20 4:34:01 AM,C,26.008
2020/08/20 4:44:01 AM,C,26.008
2020/08/20 4:54:01 AM,C,26.008
2020/08/20 5:04:01 AM,C,26.008
2020/08/20 5:14:01 AM,C,26.008
2020/08/20 5:24:01 AM,C,26.008
2020/08/20 5:34:01 AM,C,26.008
2020/08/20 5:44:01 AM,C,26.008
2020/08/20 5:54:01 AM,C,26.008
2020/08/20 6:04:01 AM,C,26.008
2020/08/20 6:14:01 AM,C,25.945
2020/08/20 6:24:01 AM,C,26.008
2020/08/20 6:34:01 AM,C,25.945
2020/08/20 6:44:01 AM,C,25.945
2020/08/20 6:54:01 AM,C,25.945
2020/08/20 7:04:01 AM,C,25.945
2020/08/20 7:14:01 AM,C,25.945
2020/08/20 7:24:01 AM,C,25.945
2020/08/20 7:34:01 AM,C,25.945
2020/08/20 7:44:01 AM,C,25.945
2020/08/20 7:54:01 AM,C,25.945
2020/08/20 8:04:01 AM,C,25.945
2020/08/20 8:14:01 AM,C,25.945
2020/08/20 8:24:01 AM,C,25.945
2020/08/20 8:34:01 AM,C,25.945
2020/08/20 8:44:01 AM,C,25.945
2020/08/20 8:54:01 AM,C,25.945
2020/08/20 9:04:01 AM,C,25.945
2020/08/20 9:14:01 AM,C,25.945
2020/08/20 9:24:01 AM,C,25.945
2020/08/20 9:34:01 AM,C,25.945
2020/08/20 9:44:01 AM,C,25.945
2020/08/20 9:54:01 AM,C,25.945
2020/08/20 10:04:01 AM,C,25.945
2020/08/20 10:14:01 AM,C,25.945
2020/08/20 10:24:01 AM,C,25.945
2020/08/20 10:34:01 AM,C,25.945
2020/08/20 10:44:01 AM,C,26.008
2020/08/20 10:54:01 AM,C,26.008
2020/08/20 11:04:01 AM,C,26.008
2020/08/20 11:14:01 AM,C,26.008
2020/08/20 11:24:01 AM,C,26.008
2020/08/20 11:34:01 AM,C,26.008
2020/08/20 11:44:01 AM,C,26.008
2020/08/20 11:54:01 AM,C,26.07
2020/08/20 12:04:01 PM,C,26.07
2020/08/20 12:14:01 PM,C,26.07
2020/08/20 12:24:01 PM,C,26.07
2020/08/20 12:34:01 PM,C,26.07
2020/08/20 12:44:01 PM,C,26.07
2020/08/20 12:54:01 PM,C,26.07
2020/08/20 1:04:01 PM,C,26.133
2020/08/20 1:14:01 PM,C,26.133
2020/08/20 1:24:01 PM,C,26.133
2020/08/20 1:34:01 PM,C,26.133
2020/08/20 1:44:01 PM,C,26.133
2020/08/20 1:54:01 PM,C,26.133
2020/08/20 2:04:01 PM,C,26.133
2020/08/20 2:14:01 PM,C,26.195
2020/08/20 2:24:01 PM,C,26.195
2020/08/20 2:34:01 PM,C,26.195
2020/08/20 2:44:01 PM,C,26.195
2020/08/20 2:54:01 PM,C,26.195
2020/08/20 3:04:01 PM,C,26.195
2020/08/20 3:14:01 PM,C,26.195
2020/08/20 3:24:01 PM,C,26.195
2020/08/20 3:34:01 PM,C,26.258
2020/08/20 3:44:01 PM,C,26.258
2020/08/20 3:54:01 PM,C,26.258
2020/08/20 4:04:01 PM,C,26.258
2020/08/20 4:14:01 PM,C,26.258
2020/08/20 4:24:01 PM,C,26.258
2020/08/20 4:34:01 PM,C,26.258
2020/08/20 4:44:01 PM,C,26.32
2020/08/20 4:54:01 PM,C,26.32
2020/08/20 5:04:01 PM,C,26.32
2020/08/20 5:14:01 PM,C,26.32
2020/08/20 5:24:01 PM,C,26.32
2020/08/20 5:34:01 PM,C,26.32
2020/08/20 5:44:01 PM,C,26.32
2020/08/20 5:54:01 PM,C,26.32
2020/08/20 6:04:01 PM,C,26.258
2020/08/20 6:14:01 PM,C,26.258
2020/08/20 6:24:01 PM,C,26.258
2020/08/20 6:34:01 PM,C,26.258
2020/08/20 6:44:01 PM,C,26.258
2020/08/20 6:54:01 PM,C,26.258
2020/08/20 7:04:01 PM,C,26.258
2020/08/20 7:14:01 PM,C,26.258
2020/08/20 7:24:01 PM,C,26.258
2020/08/20 7:34:01 PM,C,26.258
2020/08/20 7:44:01 PM,C,26.258
2020/08/20 7:54:01 PM,C,26.258
2020/08/20 8:04:01 PM,C,26.258
2020/08/20 8:14:01 PM,C,26.258
2020/08/20 8:24:01 PM,C,26.258
2020/08/20 8:34:01 PM,C,26.258
2020/08/20 8:44:01 PM,C,26.258
2020/08/20 8:54:01 PM,C,26.258
2020/08/20 9:04:01 PM,C,26.195
2020/08/20 9:14:01 PM,C,26.195
2020/08/20 9:24:01 PM,C,26.195
2020/08/20 9:34:01 PM,C,26.195
2020/08/20 9:44:01 PM,C,26.195
2020/08/20 9:54:01 PM,C,26.195
2020/08/20 10:04:01 PM,C,26.195
2020/08/20 10:14:01 PM,C,26.195
2020/08/20 10:24:01 PM,C,26.195
2020/08/20 10:34:01 PM,C,26.195
2020/08/20 10:44:01 PM,C,26.133
2020/08/20 10:54:01 PM,C,26.133
2020/08/20 11:04:01 PM,C,26.133
2020/08/20 11:14:01 PM,C,26.133
2020/08/20 11:24:01 PM,C,26.133
2020/08/20 11:34:01 PM,C,26.133
2020/08/20 11:44:01 PM,C,26.133
2020/08/20 11:54:01 PM,C,26.133
2020/08/21 12:04:01 AM,C,26.133
2020/08/21 12:14:01 AM,C,26.07
2020/08/21 12:24:01 AM,C,26.07
2020/08/21 12:34:01 AM,C,26.07
2020/08/21 12:44:01 AM,C,26.07
2020/08/21 12:54:01 AM,C,26.07
2020/08/21 1:04:01 AM,C,26.07
2020/08/21 1:14:01 AM,C,26.07
2020/08/21 1:24:01 AM,C,26.07
2020/08/21 1:34:01 AM,C,26.07
2020/08/21 1:44:01 AM,C,26.07
2020/08/21 1:54:01 AM,C,26.07
2020/08/21 2:04:01 AM,C,26.07
2020/08/21 2:14:01 AM,C,26.008
2020/08/21 2:24:01 AM,C,26.008
2020/08/21 2:34:01 AM,C,26.008
2020/08/21 2:44:01 AM,C,26.008
2020/08/21 2:54:01 AM,C,26.008
2020/08/21 3:04:01 AM,C,26.008
2020/08/21 3:14:01 AM,C,26.008
2020/08/21 3:24:01 AM,C,26.008
2020/08/21 3:34:01 AM,C,26.008
2020/08/21 3:44:01 AM,C,26.008
2020/08/21 3:54:01 AM,C,26.008
2020/08/21 4:04:01 AM,C,26.008
2020/08/21 4:14:01 AM,C,26.008
2020/08/21 4:24:01 AM,C,26.008
2020/08/21 4:34:01 AM,C,26.008
2020/08/21 4:44:01 AM,C,26.008
2020/08/21 4:54:01 AM,C,26.008
2020/08/21 5:04:01 AM,C,26.008
2020/08/21 5:14:01 AM,C,26.008
2020/08/21 5:24:01 AM,C,26.008
2020/08/21 5:34:01 AM,C,26.008
2020/08/21 5:44:01 AM,C,26.008
2020/08/21 5:54:01 AM,C,26.008
2020/08/21 6:04:01 AM,C,26.008
2020/08/21 6:14:01 AM,C,25.945
2020/08/21 6:24:01 AM,C,25.945
2020/08/21 6:34:01 AM,C,25.945
2020/08/21 6:44:01 AM,C,25.945
2020/08/21 6:54:01 AM,C,25.945
2020/08/21 7:04:01 AM,C,25.945
2020/08/21 7:14:01 AM,C,25.945
2020/08/21 7:24:01 AM,C,25.945
2020/08/21 7:34:01 AM,C,25.945
2020/08/21 7:44:01 AM,C,25.945
2020/08/21 7:54:01 AM,C,25.945
2020/08/21 8:04:01 AM,C,25.945
2020/08/21 8:14:01 AM,C,25.945
2020/08/21 8:24:01 AM,C,25.945
2020/08/21 8:34:01 AM,C,25.945
2020/08/21 8:44:01 AM,C,25.945
2020/08/21 8:54:01 AM,C,25.945
2020/08/21 9:04:01 AM,C,25.945
2020/08/21 9:14:01 AM,C,25.945
2020/08/21 9:24:01 AM,C,25.945
2020/08/21 9:34:01 AM,C,25.945
2020/08/21 9:44:01 AM,C,25.945
2020/08/21 9:54:01 AM,C,25.945
2020/08/21 10:04:01 AM,C,25.945
2020/08/21 10:14:01 AM,C,25.945
2020/08/21 10:24:01 AM,C,25.945
2020/08/21 10:34:01 AM,C,25.945
2020/08/21 10:44:01 AM,C,25.945
2020/08/21 10:54:01 AM,C,25.945
2020/08/21 11:04:01 AM,C,25.883
2020/08/21 11:14:01 AM,C,25.883
2020/08/21 11:24:01 AM,C,25.883
2020/08/21 11:34:01 AM,C,25.883
2020/08/21 11:44:01 AM,C,25.883
2020/08/21 11:54:01 AM,C,25.883
2020/08/21 12:04:01 PM,C,25.883
2020/08/21 12:14:01 PM,C,25.883
2020/08/21 12:24:01 PM,C,25.945
2020/08/21 12:34:01 PM,C,25.945
2020/08/21 12:44:01 PM,C,25.945
2020/08/21 12:54:01 PM,C,25.945
2020/08/21 1:04:01 PM,C,26.008
2020/08/21 1:14:01 PM,C,26.008
2020/08/21 1:24:01 PM,C,26.008
2020/08/21 1:34:01 PM,C,26.008
2020/08/21 1:44:01 PM,C,26.07
2020/08/21 1:54:01 PM,C,26.07
2020/08/21 2:04:01 PM,C,26.07
2020/08/21 2:14:01 PM,C,26.07
2020/08/21 2:24:01 PM,C,26.133
