timestamp,value
1556886505.635835,78.1241
1556886525.635987,78.08103333333334
1556886570.633732,78.081
1556886654.651356,78.038
1556886707.649919,78.038
1556886827.647232,77.9735
1556887021.643207,78.038
1556887051.643207,77.995
1556887157.64019,77.995
1556887257.647245,78.01650000000001
1556887291.646161,78.03800000000001
1556887367.641288,78.1241
1556887432.652682,78.06666666666666
1556887485.651691,78.081
1556887581.649553,78.1671
1556887631.648703,78.1671
1556887671.647311,78.1456
1556887771.634973,78.2101
1556887911.651217,78.22446666666667
1556888008.648702,78.2101
1556888049.648431,78.2532
1556888087.647192,78.2101
1556888149.636573,78.26753333333333
1556888209.637079,78.2876
1556888271.652701,78.3392
1556888319.651374,78.2747
1556888386.639547,78.3392
1556888470.649395,78.3823
1556888493.648785,78.36793333333333
1556888562.636698,78.4253
1556888642.644764,78.4683
1556888716.651671,78.4683
1556888785.640543,78.4683
1556888852.649381,78.5113
1556888941.647047,78.5544
1556889000.648499,78.5544
1556889040.635067,78.57589999999999
1556889252.648918,78.6404
1556889353.636482,78.705
1556889412.645345,78.68346666666666
1556889485.648239,78.791
1556889518.643209,78.7695
1556889578.647965,78.74799999999999
1556889733.648675,78.8125
1556889810.636466,78.92726666666665
1556889925.652647,78.9847
1556889935.65223,78.86989999999999
1556889996.650849,78.83836
1556890085.649119,78.9416
1556890115.649457,78.84123333333334
1556890175.649033,78.791
1556890250.636883,78.96315
1556890337.642779,78.8986
1556890376.651997,79.0277
1556890438.641439,79.01333333333334
1556890687.63481,79.1137
1556890718.644584,79.17830000000001
1556890792.651849,79.0707
1556890830.651364,79.13525
1556890991.638071,79.1137
1556891018.647373,79.0707
1556891094.644523,79.17113333333334
1556891183.64386,79.0707
1556891203.643858,79.11373333333333
1556891285.649828,79.2428
1556891328.648887,79.13525
1556891416.652206,79.2859
1556891450.646991,79.3719
1556891502.647213,79.371925
1556891555.661747,79.4365
1556891627.651529,79.31456666666666
1556891734.640728,79.3289
1556891821.648432,79.22846666666668
1556891881.637944,79.2859
1556891925.635156,79.39774
1556892002.655696,79.415
1556892071.651414,79.458
1556892189.648926,79.4365
1556892223.647996,79.48666666666666
1556892285.647746,79.415
1556892364.635388,79.4365
1556892440.643057,79.458
1556892468.651269,79.501
1556892517.655288,79.415
1556892585.649084,79.48666666666666
1556892658.646997,79.5871
1556892728.635445,79.69465
1556892758.636057,79.7377
1556892853.643335,79.8452
1556892873.643539,79.86675
1556892970.641562,79.8883
1556893021.648869,79.9743
1556893153.635624,80.0608
1556893220.6431,80.0608
1556893230.64325,80.04636666666667
1556893316.650775,80.09335
1556893389.639772,80.1475
1556893473.647443,80.1909
1556893587.645585,80.1475
1556893597.644939,80.1909
1556893657.645673,80.21255
1556893710.642702,80.21255
1556893797.639421,80.2776
1556893887.649356,80.2342
1556893907.648584,80.2342
1556894052.633715,80.3209
1556894089.652311,80.3643
1556894192.650057,80.3643
1556894342.646922,80.3643
1556894479.634708,80.3426
1556894509.635018,80.3209
1556894553.652499,80.33536666666667
1556894729.647712,80.3209
1556894759.648248,79.92057500000001
1556894799.648722,79.67314
1556894859.649474,79.52250000000001
1556894911.642808,79.35040000000001
1556894970.642966,79.178275
1556895039.641703,79.006175
1556895123.648555,78.83404999999999
1556895167.646709,78.705
1556895225.63866,78.56869999999999
1556895281.635113,78.5544
1556895460.649634,78.1671
1556895510.650145,77.98063333333333
1556895587.647928,77.77985000000001
1556895658.636725,77.62925
1556895721.635154,77.5217
1556895754.642363,77.4571
1556895873.639252,77.39134999999999
1556895930.648123,77.32455
1556896001.647244,77.2569
1556896083.645639,77.18925
1556896125.635162,77.1667
1556896174.652615,77.1216
1556896232.650955,77.13663333333334
1556896309.64015,77.09905
1556896456.636582,76.9863
1556896506.646755,76.9863
1556896545.643306,76.91113333333334
1556896640.650691,76.9412
1556896650.65087,76.9412
1556896743.640236,76.8059
1556896811.647725,76.82845
1556896857.635667,76.7608
1556896938.633998,76.7157
1556897154.649203,76.69315
1556897221.647549,76.6255
1556897301.637353,76.5804
1556897311.637494,76.5804
1556897387.643011,76.52026666666667
1556897440.643204,76.52026666666667
1556897518.640428,76.46013333333333
1556897564.650195,76.41503333333334
1556897626.648942,76.4
1556897676.649399,76.36993333333334
1556897756.63455,76.4451
1556897813.642651,76.4451
1556897904.65077,76.3549
1556897924.650442,76.4
1556897974.651008,76.3549
1556898048.650057,76.2647
1556898112.637868,76.19705
1556898183.63416,76.1745
1556898211.634841,76.2196
1556898315.651183,76.2196
1556898335.651413,76.15195
1556898411.649313,76.0843
1556898472.647533,76.06926666666665
1556898512.650009,76.06174999999999
1556898573.646882,76.0392
1556898660.644354,75.9039
1556898699.65132,75.9039
1556898810.650126,75.8137
1556898893.647831,75.79866666666668
1556898979.636004,75.7235
1556899029.63646,75.7686
1556899059.643409,75.66336666666666
1556899145.651133,75.6333
1556899226.639925,75.6333
1556899294.647474,75.61075000000001
1556899353.636597,75.5882
1556899413.644432,75.6333
1556899477.64279,75.60323333333334
1556899559.650751,75.5431
1556899606.640054,75.58820000000001
1556899658.648385,75.5431
1556899728.647917,75.4078
1556899779.63651,75.3176
1556899842.635178,75.2725
1556899962.650982,75.1823
1556900117.647284,75.2274
1556900146.648538,75.2725
1556900299.643073,75.29505
1556900412.650318,75.34015
1556900432.650558,75.37773333333332
1556900519.649326,75.4078
1556900585.637801,75.3176
1556900624.635461,75.34766666666667
1556900671.634289,75.34766666666667
1556900730.652644,75.28151999999999
1556900800.652979,75.24995
1556900850.653523,75.2274
1556900947.648081,75.2274
1556901003.636721,75.20485
1556901037.635055,75.1372
1556901160.645019,75.02445
1556901242.650827,74.9125
1556901295.639825,74.8678
1556901368.647395,74.7336
1556901448.635119,74.6889
1556901469.636603,74.65910000000001
1556901511.635297,74.57705
1556901578.652238,74.5994
1556901648.650698,74.53235000000001
1556901746.649141,74.4653
1556901786.647613,74.39815
1556901901.639918,74.2864
1556902080.650196,74.25659999999999
1556902128.640836,74.40563333333334
1556902206.647117,74.4205
1556902269.63679,74.4205
1556902314.644957,74.420525
1556902406.64382,74.2864
1556902416.643397,74.24164999999999
1556902501.643033,74.1522
1556902624.648493,74.1075
1556902660.637128,74.1075
1556902747.637578,74.0181
1556902826.652915,74.0181
1556902880.651036,73.9286
1556902890.650555,73.95095
1556903025.649084,73.90625
1556903070.646508,73.8839
1556903135.63525,73.86601999999999
1556903205.642892,73.7945
1556903347.643565,73.7497
1556903454.656783,73.7497
1556903504.635889,73.7945
1556903554.636582,73.7199
1556903669.643565,73.705
1556903684.651958,73.671475
1556903751.641302,73.63795
1556903826.638551,73.50375
1556903881.648923,73.4367
